time,P2,P7,P8
970.0,4.223906231480713,0.08462343347919002,0.327328279934602
980.0,4.22456428486144,0.08393889559596665,0.3196243118105708
990.0,4.225137730287655,0.08335805901701081,0.3127620329241851
1000.0,4.2256374463666555,0.08286539217463836,0.3066542658255846
1010.0,4.226072911934453,0.08244762223086997,0.301221989274464
1020.0,4.226452387544219,0.08209342884720146,0.2963937610747755
1030.0,4.226783072330386,0.08179317982896651,0.29210513387358966
1040.0,4.227071239822955,0.08153868888596871,0.28829807328731516
1050.0,4.227322356110706,0.08132300034490016,0.28492040200806806
1060.0,4.227541179247211,0.08114021766607941,0.28192529612137374
1070.0,4.227731860108063,0.08098532570428932,0.279270772018582
1080.0,4.227898022106728,0.08085405887114587,0.2769192268084002
1090.0,4.228042813461385,0.08074280914311398,0.27483702124010617
1100.0,4.2281689957061115,0.08064848402098106,0.27299405460786097
1110.0,4.2282789604240065,0.08056850156404625,0.27136350661805586
1120.0,4.228374789257432,0.08050068854850924,0.26992149888468037
1130.0,4.22845829938846,0.08044319373844233,0.2686467260113015
1140.0,4.228531072691491,0.08039443531215426,0.267520198766188
1150.0,4.228594487315909,0.08035308214647426,0.2665250289251399
1160.0,4.228649748302055,0.08031799707118231,0.26564617974104676
1170.0,4.22869790575303,0.08028822611963274,0.2648703063411223
1180.0,4.2287398718199,0.08026295558542886,0.2641855629810765
1190.0,4.228776443399135,0.08024149740885751,0.26358142553336
1200.0,4.2288083137398536,0.08022326980343453,0.26304855300013674
